#,Name,Moves
322,numel,"['stomp', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'growl', 'ember', 'flamethrower', 'strength', 'growth', 'earthquake', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'focus-energy', 'fire-blast', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'stockpile', 'spit-up', 'swallow', 'heat-wave', 'will-o-wisp', 'facade', 'nature-power', 'yawn', 'secret-power', 'overheat', 'rock-tomb', 'howl', 'natural-gift', 'earth-power', 'mud-bomb', 'lava-plume', 'iron-head', 'captivate', 'stealth-rock', 'flame-burst', 'flame-charge', 'after-you', 'round', 'echoed-voice', 'incinerate', 'bulldoze', 'confide']"
323,camerupt,"['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'growl', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'fissure', 'dig', 'toxic', 'mimic', 'double-team', 'defense-curl', 'focus-energy', 'self-destruct', 'fire-blast', 'amnesia', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'nature-power', 'yawn', 'eruption', 'secret-power', 'overheat', 'rock-tomb', 'natural-gift', 'rock-polish', 'earth-power', 'giga-impact', 'flash-cannon', 'lava-plume', 'iron-head', 'stone-edge', 'captivate', 'stealth-rock', 'flame-burst', 'flame-charge', 'after-you', 'round', 'echoed-voice', 'incinerate', 'bulldoze', 'confide']"
324,torkoal,"['headbutt', 'body-slam', 'double-edge', 'ember', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'fire-spin', 'earthquake', 'fissure', 'toxic', 'mimic', 'double-team', 'smokescreen', 'withdraw', 'self-destruct', 'smog', 'fire-blast', 'skull-bash', 'amnesia', 'explosion', 'rest', 'rock-slide', 'substitute', 'flame-wheel', 'snore', 'curse', 'flail', 'protect', 'sludge-bomb', 'mud-slap', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'rapid-spin', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'nature-power', 'superpower', 'yawn', 'eruption', 'secret-power', 'overheat', 'rock-tomb', 'iron-defense', 'gyro-ball', 'natural-gift', 'earth-power', 'giga-impact', 'lava-plume', 'stone-edge', 'captivate', 'stealth-rock', 'flame-burst', 'flame-charge', 'after-you', 'round', 'clear-smog', 'shell-smash', 'incinerate', 'inferno', 'bulldoze', 'confide']"
325,spoink,"['whirlwind', 'headbutt', 'body-slam', 'double-edge', 'psybeam', 'thunder-wave', 'toxic', 'psychic', 'mimic', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'amnesia', 'dream-eater', 'flash', 'psywave', 'splash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'mirror-coat', 'psych-up', 'shadow-ball', 'future-sight', 'torment', 'facade', 'taunt', 'trick', 'role-play', 'magic-coat', 'recycle', 'skill-swap', 'snatch', 'secret-power', 'odor-sleuth', 'signal-beam', 'extrasensory', 'bounce', 'covet', 'calm-mind', 'shock-wave', 'natural-gift', 'payback', 'lucky-chant', 'power-gem', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'psyshock', 'telekinesis', 'simple-beam', 'round', 'confide']"
326,grumpig,"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'body-slam', 'double-edge', 'psybeam', 'hyper-beam', 'counter', 'seismic-toss', 'thunder-wave', 'toxic', 'psychic', 'mimic', 'double-team', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'dream-eater', 'flash', 'psywave', 'splash', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'dynamic-punch', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'torment', 'facade', 'focus-punch', 'taunt', 'trick', 'role-play', 'magic-coat', 'recycle', 'brick-break', 'skill-swap', 'snatch', 'secret-power', 'teeter-dance', 'odor-sleuth', 'signal-beam', 'bounce', 'covet', 'calm-mind', 'shock-wave', 'natural-gift', 'payback', 'fling', 'power-gem', 'drain-punch', 'focus-blast', 'energy-ball', 'giga-impact', 'zen-headbutt', 'trick-room', 'captivate', 'grass-knot', 'charge-beam', 'psyshock', 'telekinesis', 'round', 'bulldoze', 'confide', 'power-up-punch']"
327,spinda,"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'thrash', 'double-edge', 'disable', 'psybeam', 'low-kick', 'counter', 'seismic-toss', 'strength', 'dig', 'toxic', 'psychic', 'hypnosis', 'mimic', 'double-team', 'defense-curl', 'metronome', 'swift', 'dream-eater', 'dizzy-punch', 'flash', 'rest', 'rock-slide', 'substitute', 'thief', 'nightmare', 'snore', 'flail', 'protect', 'feint-attack', 'mud-slap', 'icy-wind', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dynamic-punch', 'baton-pass', 'encore', 'rapid-spin', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'rock-smash', 'fake-out', 'uproar', 'facade', 'focus-punch', 'smelling-salts', 'helping-hand', 'trick', 'role-play', 'wish', 'assist', 'recycle', 'brick-break', 'skill-swap', 'snatch', 'secret-power', 'teeter-dance', 'hyper-voice', 'fake-tears', 'rock-tomb', 'covet', 'calm-mind', 'shock-wave', 'water-pulse', 'natural-gift', 'fling', 'psycho-shift', 'copycat', 'last-resort', 'sucker-punch', 'drain-punch', 'psycho-cut', 'zen-headbutt', 'trick-room', 'captivate', 'guard-split', 'round', 'retaliate', 'work-up', 'wild-charge', 'confide', 'power-up-punch']"
328,trapinch,"['gust', 'sand-attack', 'headbutt', 'body-slam', 'double-edge', 'bite', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'fissure', 'dig', 'toxic', 'quick-attack', 'mimic', 'double-team', 'focus-energy', 'bide', 'rest', 'rock-slide', 'substitute', 'snore', 'flail', 'protect', 'feint-attack', 'mud-slap', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'sunny-day', 'crunch', 'rock-smash', 'facade', 'superpower', 'secret-power', 'rock-tomb', 'signal-beam', 'sand-tomb', 'mud-shot', 'natural-gift', 'feint', 'earth-power', 'captivate', 'bug-bite', 'round', 'struggle-bug', 'bulldoze', 'confide']"
329,vibrava,"['fly', 'sand-attack', 'headbutt', 'body-slam', 'double-edge', 'bite', 'supersonic', 'sonic-boom', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'dig', 'toxic', 'mimic', 'screech', 'double-team', 'bide', 'swift', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'mud-slap', 'outrage', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'hidden-power', 'twister', 'sunny-day', 'crunch', 'rock-smash', 'uproar', 'heat-wave', 'facade', 'superpower', 'secret-power', 'air-cutter', 'rock-tomb', 'silver-wind', 'signal-beam', 'sand-tomb', 'roost', 'natural-gift', 'tailwind', 'u-turn', 'bug-buzz', 'dragon-pulse', 'earth-power', 'defog', 'draco-meteor', 'captivate', 'bug-bite', 'ominous-wind', 'round', 'struggle-bug', 'bulldoze', 'boomburst', 'confide']"
330,flygon,"['fire-punch', 'thunder-punch', 'fly', 'sand-attack', 'headbutt', 'body-slam', 'double-edge', 'bite', 'supersonic', 'sonic-boom', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'dig', 'toxic', 'mimic', 'screech', 'double-team', 'bide', 'fire-blast', 'swift', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'feint-attack', 'mud-slap', 'outrage', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'sunny-day', 'crunch', 'rock-smash', 'uproar', 'heat-wave', 'facade', 'superpower', 'secret-power', 'air-cutter', 'rock-tomb', 'silver-wind', 'signal-beam', 'sand-tomb', 'aerial-ace', 'dragon-claw', 'roost', 'natural-gift', 'tailwind', 'u-turn', 'dragon-pulse', 'dragon-rush', 'earth-power', 'giga-impact', 'defog', 'draco-meteor', 'stone-edge', 'captivate', 'bug-bite', 'ominous-wind', 'hone-claws', 'round', 'incinerate', 'struggle-bug', 'bulldoze', 'dragon-tail', 'confide', 'power-up-punch']"
331,cacnea,"['mega-punch', 'thunder-punch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'double-edge', 'poison-sting', 'pin-missile', 'leer', 'disable', 'acid', 'low-kick', 'counter', 'seismic-toss', 'absorb', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'mimic', 'double-team', 'flash', 'rest', 'substitute', 'snore', 'cotton-spore', 'spite', 'protect', 'feint-attack', 'mud-slap', 'spikes', 'destiny-bond', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'focus-punch', 'smelling-salts', 'nature-power', 'role-play', 'ingrain', 'brick-break', 'secret-power', 'teeter-dance', 'needle-arm', 'grass-whistle', 'bullet-seed', 'block', 'magical-leaf', 'natural-gift', 'payback', 'fling', 'worry-seed', 'sucker-punch', 'poison-jab', 'dark-pulse', 'seed-bomb', 'drain-punch', 'energy-ball', 'switcheroo', 'nasty-plot', 'captivate', 'grass-knot', 'venoshock', 'round', 'belch', 'rototiller', 'fell-stinger', 'confide', 'power-up-punch']"
332,cacturne,"['mega-punch', 'thunder-punch', 'swords-dance', 'cut', 'mega-kick', 'sand-attack', 'headbutt', 'body-slam', 'double-edge', 'poison-sting', 'pin-missile', 'leer', 'hyper-beam', 'low-kick', 'counter', 'seismic-toss', 'strength', 'absorb', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'mimic', 'double-team', 'flash', 'rest', 'substitute', 'snore', 'cotton-spore', 'spite', 'protect', 'feint-attack', 'mud-slap', 'spikes', 'destiny-bond', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'focus-punch', 'nature-power', 'role-play', 'ingrain', 'superpower', 'revenge', 'brick-break', 'secret-power', 'needle-arm', 'bullet-seed', 'block', 'natural-gift', 'payback', 'embargo', 'fling', 'worry-seed', 'sucker-punch', 'poison-jab', 'dark-pulse', 'seed-bomb', 'drain-punch', 'focus-blast', 'energy-ball', 'giga-impact', 'captivate', 'grass-knot', 'venoshock', 'foul-play', 'round', 'retaliate', 'confide', 'spiky-shield', 'power-up-punch']"
333,swablu,"['fly', 'fury-attack', 'body-slam', 'take-down', 'double-edge', 'growl', 'sing', 'mist', 'ice-beam', 'peck', 'solar-beam', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'haze', 'mirror-move', 'swift', 'dream-eater', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'perish-song', 'outrage', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'pursuit', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'uproar', 'heat-wave', 'facade', 'refresh', 'secret-power', 'feather-dance', 'hyper-voice', 'astonish', 'air-cutter', 'aerial-ace', 'roost', 'natural-gift', 'pluck', 'tailwind', 'power-swap', 'dragon-pulse', 'dragon-rush', 'captivate', 'ominous-wind', 'round', 'echoed-voice', 'cotton-guard', 'disarming-voice', 'moonblast', 'confide', 'dazzling-gleam']"
334,altaria,"['fly', 'fury-attack', 'body-slam', 'take-down', 'double-edge', 'growl', 'roar', 'sing', 'flamethrower', 'mist', 'ice-beam', 'hyper-beam', 'peck', 'solar-beam', 'earthquake', 'toxic', 'mimic', 'double-team', 'fire-blast', 'swift', 'dream-eater', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'mud-slap', 'perish-song', 'outrage', 'endure', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'twister', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'uproar', 'heat-wave', 'facade', 'refresh', 'secret-power', 'hyper-voice', 'astonish', 'air-cutter', 'aerial-ace', 'dragon-claw', 'dragon-dance', 'roost', 'natural-gift', 'pluck', 'tailwind', 'dragon-pulse', 'giga-impact', 'draco-meteor', 'captivate', 'ominous-wind', 'hone-claws', 'wonder-room', 'round', 'echoed-voice', 'incinerate', 'bulldoze', 'cotton-guard', 'disarming-voice', 'moonblast', 'confide', 'dazzling-gleam']"
335,zangoose,"['mega-punch', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'razor-wind', 'swords-dance', 'double-kick', 'mega-kick', 'headbutt', 'body-slam', 'double-edge', 'leer', 'roar', 'disable', 'flamethrower', 'ice-beam', 'blizzard', 'low-kick', 'counter', 'seismic-toss', 'strength', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'quick-attack', 'mimic', 'double-team', 'defense-curl', 'fire-blast', 'swift', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'flail', 'protect', 'mud-slap', 'icy-wind', 'detect', 'giga-drain', 'endure', 'rollout', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'pursuit', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'shadow-ball', 'rock-smash', 'facade', 'focus-punch', 'taunt', 'revenge', 'brick-break', 'knock-off', 'endeavor', 'secret-power', 'crush-claw', 'rock-tomb', 'aerial-ace', 'shock-wave', 'water-pulse', 'natural-gift', 'feint', 'close-combat', 'payback', 'embargo', 'fling', 'last-resort', 'poison-jab', 'night-slash', 'x-scissor', 'focus-blast', 'shadow-claw', 'rock-climb', 'captivate', 'double-hit', 'hone-claws', 'round', 'quick-guard', 'incinerate', 'retaliate', 'final-gambit', 'work-up', 'confide', 'power-up-punch']"
336,seviper,"['bind', 'headbutt', 'body-slam', 'wrap', 'double-edge', 'bite', 'flamethrower', 'strength', 'earthquake', 'dig', 'toxic', 'mimic', 'screech', 'double-team', 'haze', 'lick', 'swift', 'glare', 'rest', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'giga-drain', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'stockpile', 'spit-up', 'swallow', 'facade', 'taunt', 'knock-off', 'snatch', 'secret-power', 'poison-fang', 'poison-tail', 'natural-gift', 'payback', 'assurance', 'wring-out', 'gastro-acid', 'punishment', 'sucker-punch', 'poison-jab', 'dark-pulse', 'night-slash', 'aqua-tail', 'x-scissor', 'switcheroo', 'captivate', 'venoshock', 'sludge-wave', 'coil', 'round', 'retaliate', 'final-gambit', 'bulldoze', 'dragon-tail', 'belch', 'confide', 'venom-drench', 'infestation']"
337,lunatone,"['tackle', 'body-slam', 'double-edge', 'ice-beam', 'blizzard', 'hyper-beam', 'rock-throw', 'earthquake', 'toxic', 'confusion', 'psychic', 'hypnosis', 'mimic', 'double-team', 'harden', 'defense-curl', 'light-screen', 'reflect', 'self-destruct', 'swift', 'dream-eater', 'flash', 'psywave', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'icy-wind', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'facade', 'helping-hand', 'magic-coat', 'recycle', 'skill-swap', 'secret-power', 'rock-tomb', 'cosmic-power', 'signal-beam', 'calm-mind', 'gravity', 'gyro-ball', 'natural-gift', 'embargo', 'heal-block', 'rock-polish', 'earth-power', 'giga-impact', 'zen-headbutt', 'trick-room', 'iron-head', 'stone-edge', 'stealth-rock', 'grass-knot', 'charge-beam', 'psyshock', 'telekinesis', 'magic-room', 'smack-down', 'round', 'acrobatics', 'bulldoze', 'moonblast', 'confide']"
338,solrock,"['tackle', 'body-slam', 'double-edge', 'flamethrower', 'hyper-beam', 'solar-beam', 'fire-spin', 'rock-throw', 'earthquake', 'toxic', 'confusion', 'psychic', 'mimic', 'double-team', 'harden', 'defense-curl', 'light-screen', 'reflect', 'self-destruct', 'fire-blast', 'swift', 'dream-eater', 'flash', 'psywave', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'sandstorm', 'endure', 'rollout', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'hidden-power', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'magic-coat', 'recycle', 'skill-swap', 'secret-power', 'overheat', 'rock-tomb', 'cosmic-power', 'signal-beam', 'iron-defense', 'calm-mind', 'gravity', 'gyro-ball', 'natural-gift', 'embargo', 'heal-block', 'rock-polish', 'earth-power', 'giga-impact', 'zen-headbutt', 'trick-room', 'iron-head', 'stone-edge', 'stealth-rock', 'grass-knot', 'charge-beam', 'wonder-room', 'psyshock', 'telekinesis', 'smack-down', 'round', 'incinerate', 'acrobatics', 'bulldoze', 'confide']"
339,barboach,"['headbutt', 'take-down', 'thrash', 'double-edge', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'earthquake', 'fissure', 'toxic', 'mimic', 'double-team', 'waterfall', 'amnesia', 'rest', 'substitute', 'snore', 'flail', 'protect', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'swagger', 'spark', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'rain-dance', 'future-sight', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'mud-sport', 'rock-tomb', 'muddy-water', 'bounce', 'mud-shot', 'water-sport', 'dragon-dance', 'water-pulse', 'natural-gift', 'aqua-tail', 'earth-power', 'mud-bomb', 'captivate', 'round', 'scald', 'bulldoze', 'confide']"
340,whiscash,"['headbutt', 'double-edge', 'water-gun', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'strength', 'earthquake', 'fissure', 'toxic', 'mimic', 'double-team', 'waterfall', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'icy-wind', 'sandstorm', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'rain-dance', 'future-sight', 'rock-smash', 'whirlpool', 'hail', 'facade', 'secret-power', 'dive', 'mud-sport', 'rock-tomb', 'tickle', 'muddy-water', 'bounce', 'water-sport', 'water-pulse', 'natural-gift', 'aqua-tail', 'earth-power', 'giga-impact', 'mud-bomb', 'zen-headbutt', 'stone-edge', 'captivate', 'round', 'scald', 'bulldoze', 'confide']"
341,corphish,"['vice-grip', 'guillotine', 'swords-dance', 'cut', 'body-slam', 'double-edge', 'leer', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'counter', 'strength', 'dig', 'toxic', 'mimic', 'double-team', 'harden', 'waterfall', 'bubble', 'crabhammer', 'rest', 'rock-slide', 'substitute', 'snore', 'spite', 'protect', 'sludge-bomb', 'mud-slap', 'icy-wind', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'metal-claw', 'hidden-power', 'rain-dance', 'crunch', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'taunt', 'superpower', 'brick-break', 'knock-off', 'endeavor', 'secret-power', 'mud-sport', 'rock-tomb', 'aerial-ace', 'iron-defense', 'dragon-dance', 'water-pulse', 'natural-gift', 'payback', 'fling', 'trump-card', 'night-slash', 'x-scissor', 'switcheroo', 'captivate', 'aqua-jet', 'double-hit', 'hone-claws', 'round', 'chip-away', 'scald', 'razor-shell', 'confide']"
342,crawdaunt,"['vice-grip', 'guillotine', 'swords-dance', 'cut', 'body-slam', 'double-edge', 'leer', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'hyper-beam', 'counter', 'strength', 'dig', 'toxic', 'mimic', 'double-team', 'harden', 'waterfall', 'swift', 'bubble', 'crabhammer', 'rest', 'rock-slide', 'substitute', 'snore', 'spite', 'protect', 'sludge-bomb', 'mud-slap', 'icy-wind', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rain-dance', 'crunch', 'ancient-power', 'rock-smash', 'whirlpool', 'hail', 'facade', 'nature-power', 'taunt', 'superpower', 'brick-break', 'knock-off', 'endeavor', 'secret-power', 'dive', 'rock-tomb', 'aerial-ace', 'iron-defense', 'water-pulse', 'natural-gift', 'payback', 'fling', 'dark-pulse', 'night-slash', 'x-scissor', 'giga-impact', 'avalanche', 'captivate', 'double-hit', 'hone-claws', 'sludge-wave', 'round', 'scald', 'retaliate', 'razor-shell', 'snarl', 'confide']"
343,baltoy,"['headbutt', 'double-edge', 'ice-beam', 'psybeam', 'solar-beam', 'earthquake', 'dig', 'toxic', 'confusion', 'psychic', 'mimic', 'double-team', 'harden', 'light-screen', 'reflect', 'self-destruct', 'dream-eater', 'flash', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'rapid-spin', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'facade', 'trick', 'magic-coat', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'rock-tomb', 'cosmic-power', 'signal-beam', 'extrasensory', 'calm-mind', 'gravity', 'gyro-ball', 'natural-gift', 'heal-block', 'power-trick', 'rock-polish', 'earth-power', 'zen-headbutt', 'trick-room', 'stealth-rock', 'grass-knot', 'charge-beam', 'guard-split', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'smack-down', 'round', 'ally-switch', 'bulldoze', 'drill-run', 'confide', 'dazzling-gleam']"
344,claydol,"['headbutt', 'double-edge', 'ice-beam', 'psybeam', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'dig', 'toxic', 'confusion', 'psychic', 'teleport', 'mimic', 'double-team', 'harden', 'light-screen', 'reflect', 'self-destruct', 'dream-eater', 'flash', 'explosion', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'mud-slap', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'rapid-spin', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'ancient-power', 'shadow-ball', 'rock-smash', 'facade', 'trick', 'magic-coat', 'recycle', 'skill-swap', 'imprison', 'secret-power', 'rock-tomb', 'cosmic-power', 'signal-beam', 'extrasensory', 'calm-mind', 'gravity', 'gyro-ball', 'natural-gift', 'heal-block', 'power-trick', 'rock-polish', 'earth-power', 'giga-impact', 'zen-headbutt', 'trick-room', 'stone-edge', 'stealth-rock', 'grass-knot', 'charge-beam', 'guard-split', 'power-split', 'wonder-room', 'psyshock', 'telekinesis', 'smack-down', 'round', 'ally-switch', 'bulldoze', 'drill-run', 'confide', 'dazzling-gleam']"
345,lileep,"['swords-dance', 'bind', 'body-slam', 'double-edge', 'acid', 'mega-drain', 'solar-beam', 'string-shot', 'toxic', 'mimic', 'double-team', 'recover', 'confuse-ray', 'barrier', 'constrict', 'amnesia', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'synthesis', 'hidden-power', 'sunny-day', 'mirror-coat', 'psych-up', 'ancient-power', 'stockpile', 'spit-up', 'swallow', 'facade', 'ingrain', 'secret-power', 'astonish', 'rock-tomb', 'tickle', 'bullet-seed', 'brine', 'natural-gift', 'wring-out', 'gastro-acid', 'worry-seed', 'rock-polish', 'seed-bomb', 'energy-ball', 'earth-power', 'captivate', 'stealth-rock', 'grass-knot', 'smack-down', 'round', 'confide', 'infestation']"
346,cradily,"['swords-dance', 'bind', 'headbutt', 'body-slam', 'double-edge', 'acid', 'hyper-beam', 'strength', 'solar-beam', 'string-shot', 'earthquake', 'toxic', 'mimic', 'double-team', 'confuse-ray', 'constrict', 'amnesia', 'flash', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'giga-drain', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'synthesis', 'hidden-power', 'sunny-day', 'psych-up', 'ancient-power', 'rock-smash', 'stockpile', 'spit-up', 'swallow', 'facade', 'ingrain', 'secret-power', 'astonish', 'rock-tomb', 'bullet-seed', 'block', 'brine', 'natural-gift', 'wring-out', 'gastro-acid', 'worry-seed', 'rock-polish', 'seed-bomb', 'energy-ball', 'earth-power', 'giga-impact', 'stone-edge', 'captivate', 'stealth-rock', 'grass-knot', 'smack-down', 'sludge-wave', 'round', 'bulldoze', 'confide', 'infestation']"
347,anorith,"['scratch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'double-edge', 'water-gun', 'string-shot', 'dig', 'toxic', 'mimic', 'screech', 'double-team', 'harden', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'curse', 'protect', 'mud-slap', 'sandstorm', 'endure', 'false-swipe', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'rapid-spin', 'metal-claw', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'facade', 'brick-break', 'knock-off', 'secret-power', 'mud-sport', 'crush-claw', 'rock-tomb', 'aerial-ace', 'iron-defense', 'rock-blast', 'water-pulse', 'brine', 'natural-gift', 'rock-polish', 'x-scissor', 'earth-power', 'cross-poison', 'captivate', 'stealth-rock', 'bug-bite', 'aqua-jet', 'hone-claws', 'smack-down', 'round', 'struggle-bug', 'confide']"
